colour	x	y	group	clickSelects	showSelectedlegendcolour	PANEL
#FB61D7	0.726241396530386	0.613636363636364	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.723310245999522	0.631118881118881	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.72005341207634	0.648601398601399	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.71647089476084	0.666083916083917	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.712888377445339	0.683566433566434	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.709197298999066	0.701048951048952	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.705071976029702	0.718531468531469	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.700403847406474	0.736013986013987	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.694324424083201	0.753496503496504	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.686182339275246	0.770979020979022	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.67565190959029	0.788461538461539	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.662516012766789	0.805944055944057	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.64710033219706	0.823426573426574	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.629947673534967	0.840909090909092	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.61181796469592	0.85839160839161	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.5935796947261	0.875874125874127	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.575992791540917	0.893356643356645	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.55949149966346	0.910839160839162	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.544184380224504	0.92832167832168	4	Angola	Sub-Saharan Africa (all income levels)	1
#FB61D7	0.530071433224048	0.945804195804197	4	Angola	Sub-Saharan Africa (all income levels)	1
#53B400	0.290802701000934	0.0541958041958028	6	Argentina	Latin America & Caribbean (all income levels)	1
