fill	x	y	tooltip	clickSelects	PANEL	xmin	xmax	ymin	ymax	colour	size
#F9F9FC	0.5	0.670454545454545	( 0.94 ,  1.03 )	px=0; pz=3.2	19	0.44949494949495	0.55050505050505	0.613636363636364	0.727272727272727	#F9F9FC	0
#F0F0F7	0.5	0.784090909090909	( 0.1 ,  2.68 )	px=0; pz=3.7	19	0.44949494949495	0.55050505050505	0.727272727272727	0.840909090909091	#F0F0F7	0
#FEFEFE	0.5	0.897727272727273	( 0 ,  Inf )	px=0; pz=4.2	19	0.44949494949495	0.55050505050505	0.840909090909091	0.954545454545454	#FEFEFE	0
#FCFCFD	0.601010101010101	0.102272727272727	( 0 ,  Inf )	px=0.5; pz=0.7	19	0.55050505050505	0.651515151515151	0.0454545454545455	0.159090909090909	#FCFCFD	0
#FDFCFC	0.601010101010101	0.215909090909091	( 0 ,  Inf )	px=0.5; pz=1.2	19	0.55050505050505	0.651515151515151	0.159090909090909	0.272727272727273	#FDFCFC	0
#A15A5A	0.601010101010101	0.329545454545455	( 1.62 ,  4.36 )	px=0.5; pz=1.7	19	0.55050505050505	0.651515151515151	0.272727272727273	0.386363636363636	#A15A5A	0
#FBF7F7	0.601010101010101	0.443181818181818	( 0.97 ,  1.07 )	px=0.5; pz=2.2	19	0.55050505050505	0.651515151515151	0.386363636363636	0.5	#FBF7F7	0
#FCFCFD	0.601010101010101	0.556818181818182	( 0.95 ,  1.03 )	px=0.5; pz=2.7	19	0.55050505050505	0.651515151515151	0.5	0.613636363636364	#FCFCFD	0
#D6D6E9	0.601010101010101	0.670454545454545	( 0.66 ,  1.08 )	px=0.5; pz=3.2	19	0.55050505050505	0.651515151515151	0.613636363636364	0.727272727272727	#D6D6E9	0
#ECECF5	0.601010101010101	0.784090909090909	( 0 ,  8.08 )	px=0.5; pz=3.7	19	0.55050505050505	0.651515151515151	0.727272727272727	0.840909090909091	#ECECF5	0
#FEFEFE	0.601010101010101	0.897727272727273	( 0 ,  Inf )	px=0.5; pz=4.2	19	0.55050505050505	0.651515151515151	0.840909090909091	0.954545454545454	#FEFEFE	0
#FEFEFE	0.702020202020202	0.102272727272727	( 0 ,  Inf )	px=1; pz=0.7	19	0.651515151515151	0.752525252525252	0.0454545454545455	0.159090909090909	#FEFEFE	0
#FFFFFF	0.702020202020202	0.215909090909091	( 0 ,  Inf )	px=1; pz=1.2	19	0.651515151515151	0.752525252525252	0.159090909090909	0.272727272727273	#FFFFFF	0
#FCFCFD	0.702020202020202	0.329545454545455	( 0 ,  Inf )	px=1; pz=1.7	19	0.651515151515151	0.752525252525252	0.272727272727273	0.386363636363636	#FCFCFD	0
#CBCBE4	0.702020202020202	0.443181818181818	( 0.01 ,  1.51 )	px=1; pz=2.2	19	0.651515151515151	0.752525252525252	0.386363636363636	0.5	#CBCBE4	0
#EEEEF6	0.702020202020202	0.556818181818182	( 0.06 ,  4.02 )	px=1; pz=2.7	19	0.651515151515151	0.752525252525252	0.5	0.613636363636364	#EEEEF6	0
#FBFBFD	0.702020202020202	0.670454545454545	( 0 ,  38.69 )	px=1; pz=3.2	19	0.651515151515151	0.752525252525252	0.613636363636364	0.727272727272727	#FBFBFD	0
#FDFDFE	0.702020202020202	0.784090909090909	( 0 ,  Inf )	px=1; pz=3.7	19	0.651515151515151	0.752525252525252	0.727272727272727	0.840909090909091	#FDFDFE	0
#FFFFFF	0.702020202020202	0.897727272727273	( 0 ,  Inf )	px=1; pz=4.2	19	0.651515151515151	0.752525252525252	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.803030303030303	0.102272727272727	( 0 ,  Inf )	px=1.5; pz=0.7	19	0.752525252525252	0.853535353535353	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.803030303030303	0.215909090909091	( 0 ,  Inf )	px=1.5; pz=1.2	19	0.752525252525252	0.853535353535353	0.159090909090909	0.272727272727273	#FFFFFF	0
#FEFEFE	0.803030303030303	0.329545454545455	( 0 ,  Inf )	px=1.5; pz=1.7	19	0.752525252525252	0.853535353535353	0.272727272727273	0.386363636363636	#FEFEFE	0
#FDFDFE	0.803030303030303	0.443181818181818	( 0 ,  Inf )	px=1.5; pz=2.2	19	0.752525252525252	0.853535353535353	0.386363636363636	0.5	#FDFDFE	0
#FEFEFE	0.803030303030303	0.556818181818182	( 0 ,  Inf )	px=1.5; pz=2.7	19	0.752525252525252	0.853535353535353	0.5	0.613636363636364	#FEFEFE	0
#FFFFFF	0.803030303030303	0.670454545454545	( 0 ,  Inf )	px=1.5; pz=3.2	19	0.752525252525252	0.853535353535353	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.803030303030303	0.784090909090909	( 0 ,  Inf )	px=1.5; pz=3.7	19	0.752525252525252	0.853535353535353	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.803030303030303	0.897727272727273	( 0 ,  Inf )	px=1.5; pz=4.2	19	0.752525252525252	0.853535353535353	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.904040404040404	0.102272727272727	( 0 ,  Inf )	px=2; pz=0.7	19	0.853535353535353	0.954545454545454	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.904040404040404	0.215909090909091	( 0 ,  Inf )	px=2; pz=1.2	19	0.853535353535353	0.954545454545454	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.904040404040404	0.329545454545455	( 0 ,  Inf )	px=2; pz=1.7	19	0.853535353535353	0.954545454545454	0.272727272727273	0.386363636363636	#FFFFFF	0
#FFFFFF	0.904040404040404	0.443181818181818	( 0 ,  Inf )	px=2; pz=2.2	19	0.853535353535353	0.954545454545454	0.386363636363636	0.5	#FFFFFF	0
#FFFFFF	0.904040404040404	0.556818181818182	( 0 ,  Inf )	px=2; pz=2.7	19	0.853535353535353	0.954545454545454	0.5	0.613636363636364	#FFFFFF	0
#FFFFFF	0.904040404040404	0.670454545454545	( 0 ,  Inf )	px=2; pz=3.2	19	0.853535353535353	0.954545454545454	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.904040404040404	0.784090909090909	( 0 ,  Inf )	px=2; pz=3.7	19	0.853535353535353	0.954545454545454	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.904040404040404	0.897727272727273	( 0 ,  Inf )	px=2; pz=4.2	19	0.853535353535353	0.954545454545454	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.095959595959596	0.102272727272727	( 0 ,  Inf )	px=-2; pz=0.7	20	0.0454545454545455	0.146464646464646	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FEFEFE	0.095959595959596	0.215909090909091	( 0 ,  Inf )	px=-2; pz=1.2	20	0.0454545454545455	0.146464646464646	0.159090909090909	0.272727272727273	#FEFEFE	0
#FEFEFE	0.095959595959596	0.329545454545455	( 0 ,  Inf )	px=-2; pz=1.7	20	0.0454545454545455	0.146464646464646	0.272727272727273	0.386363636363636	#FEFEFE	0
#FEFEFE	0.095959595959596	0.443181818181818	( 0 ,  Inf )	px=-2; pz=2.2	20	0.0454545454545455	0.146464646464646	0.386363636363636	0.5	#FEFEFE	0
#FFFFFF	0.095959595959596	0.556818181818182	( 0 ,  Inf )	px=-2; pz=2.7	20	0.0454545454545455	0.146464646464646	0.5	0.613636363636364	#FFFFFF	0
#FFFFFF	0.095959595959596	0.670454545454545	( 0 ,  Inf )	px=-2; pz=3.2	20	0.0454545454545455	0.146464646464646	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.095959595959596	0.784090909090909	( 0 ,  Inf )	px=-2; pz=3.7	20	0.0454545454545455	0.146464646464646	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.095959595959596	0.897727272727273	( 0 ,  Inf )	px=-2; pz=4.2	20	0.0454545454545455	0.146464646464646	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.196969696969697	0.102272727272727	( 0 ,  Inf )	px=-1.5; pz=0.7	20	0.146464646464646	0.247474747474747	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FDFCFC	0.196969696969697	0.215909090909091	( 0 ,  Inf )	px=-1.5; pz=1.2	20	0.146464646464646	0.247474747474747	0.159090909090909	0.272727272727273	#FDFCFC	0
#FBF8F8	0.196969696969697	0.329545454545455	( 0 ,  Inf )	px=-1.5; pz=1.7	20	0.146464646464646	0.247474747474747	0.272727272727273	0.386363636363636	#FBF8F8	0
#FEFDFD	0.196969696969697	0.443181818181818	( 0 ,  Inf )	px=-1.5; pz=2.2	20	0.146464646464646	0.247474747474747	0.386363636363636	0.5	#FEFDFD	0
#FDFDFE	0.196969696969697	0.556818181818182	( 0 ,  Inf )	px=-1.5; pz=2.7	20	0.146464646464646	0.247474747474747	0.5	0.613636363636364	#FDFDFE	0
#FEFEFE	0.196969696969697	0.670454545454545	( 0 ,  Inf )	px=-1.5; pz=3.2	20	0.146464646464646	0.247474747474747	0.613636363636364	0.727272727272727	#FEFEFE	0
#FFFFFF	0.196969696969697	0.784090909090909	( 0 ,  Inf )	px=-1.5; pz=3.7	20	0.146464646464646	0.247474747474747	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.196969696969697	0.897727272727273	( 0 ,  Inf )	px=-1.5; pz=4.2	20	0.146464646464646	0.247474747474747	0.840909090909091	0.954545454545454	#FFFFFF	0
#FEFEFE	0.297979797979798	0.102272727272727	( 0 ,  Inf )	px=-1; pz=0.7	20	0.247474747474747	0.348484848484849	0.0454545454545455	0.159090909090909	#FEFEFE	0
#F6F0F0	0.297979797979798	0.215909090909091	( 0 ,  Inf )	px=-1; pz=1.2	20	0.247474747474747	0.348484848484849	0.159090909090909	0.272727272727273	#F6F0F0	0
#E2CDCD	0.297979797979798	0.329545454545455	( 0.69 ,  11.34 )	px=-1; pz=1.7	20	0.247474747474747	0.348484848484849	0.272727272727273	0.386363636363636	#E2CDCD	0
#E5D2D2	0.297979797979798	0.443181818181818	( 0.82 ,  1.96 )	px=-1; pz=2.2	20	0.247474747474747	0.348484848484849	0.386363636363636	0.5	#E5D2D2	0
#F8F3F3	0.297979797979798	0.556818181818182	( 0.77 ,  1.41 )	px=-1; pz=2.7	20	0.247474747474747	0.348484848484849	0.5	0.613636363636364	#F8F3F3	0
#DCDCEC	0.297979797979798	0.670454545454545	( 0.3 ,  1.51 )	px=-1; pz=3.2	20	0.247474747474747	0.348484848484849	0.613636363636364	0.727272727272727	#DCDCEC	0
#FBFBFD	0.297979797979798	0.784090909090909	( 0 ,  Inf )	px=-1; pz=3.7	20	0.247474747474747	0.348484848484849	0.727272727272727	0.840909090909091	#FBFBFD	0
#FFFFFF	0.297979797979798	0.897727272727273	( 0 ,  Inf )	px=-1; pz=4.2	20	0.247474747474747	0.348484848484849	0.840909090909091	0.954545454545454	#FFFFFF	0
#FEFEFE	0.398989898989899	0.102272727272727	( 0 ,  Inf )	px=-0.5; pz=0.7	20	0.348484848484849	0.44949494949495	0.0454545454545455	0.159090909090909	#FEFEFE	0
#EFE2E2	0.398989898989899	0.215909090909091	( 0.91 ,  Inf )	px=-0.5; pz=1.2	20	0.348484848484849	0.44949494949495	0.159090909090909	0.272727272727273	#EFE2E2	0
#B47B7B	0.398989898989899	0.329545454545455	( 1.33 ,  2.32 )	px=-0.5; pz=1.7	20	0.348484848484849	0.44949494949495	0.272727272727273	0.386363636363636	#B47B7B	0
#FAF6F6	0.398989898989899	0.443181818181818	( 1 ,  1.05 )	px=-0.5; pz=2.2	20	0.348484848484849	0.44949494949495	0.386363636363636	0.5	#FAF6F6	0
#FEFDFD	0.398989898989899	0.556818181818182	( 1 ,  1.01 )	px=-0.5; pz=2.7	20	0.348484848484849	0.44949494949495	0.5	0.613636363636364	#FEFDFD	0
#FDFCFC	0.398989898989899	0.670454545454545	( 0.95 ,  1.06 )	px=-0.5; pz=3.2	20	0.348484848484849	0.44949494949495	0.613636363636364	0.727272727272727	#FDFCFC	0
#F5F5FA	0.398989898989899	0.784090909090909	( 0.1 ,  2.91 )	px=-0.5; pz=3.7	20	0.348484848484849	0.44949494949495	0.727272727272727	0.840909090909091	#F5F5FA	0
#FFFFFF	0.398989898989899	0.897727272727273	( 0 ,  Inf )	px=-0.5; pz=4.2	20	0.348484848484849	0.44949494949495	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.5	0.102272727272727	( 0 ,  Inf )	px=0; pz=0.7	20	0.44949494949495	0.55050505050505	0.0454545454545455	0.159090909090909	#FFFFFF	0
#F2E8E8	0.5	0.215909090909091	( 0.95 ,  Inf )	px=0; pz=1.2	20	0.44949494949495	0.55050505050505	0.159090909090909	0.272727272727273	#F2E8E8	0
#D6B7B7	0.5	0.329545454545455	( 1.13 ,  1.42 )	px=0; pz=1.7	20	0.44949494949495	0.55050505050505	0.272727272727273	0.386363636363636	#D6B7B7	0
#FEFEFE	0.5	0.443181818181818	( 1 ,  1 )	px=0; pz=2.2	20	0.44949494949495	0.55050505050505	0.386363636363636	0.5	#FEFEFE	0
#FFFFFF	0.5	0.556818181818182	( 1 ,  1 )	px=0; pz=2.7	20	0.44949494949495	0.55050505050505	0.5	0.613636363636364	#FFFFFF	0
#FFFFFF	0.5	0.670454545454545	( 0.97 ,  1.03 )	px=0; pz=3.2	20	0.44949494949495	0.55050505050505	0.613636363636364	0.727272727272727	#FFFFFF	0
#F1F1F7	0.5	0.784090909090909	( 0.15 ,  2.05 )	px=0; pz=3.7	20	0.44949494949495	0.55050505050505	0.727272727272727	0.840909090909091	#F1F1F7	0
#FFFFFF	0.5	0.897727272727273	( 0 ,  Inf )	px=0; pz=4.2	20	0.44949494949495	0.55050505050505	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.601010101010101	0.102272727272727	( 0 ,  Inf )	px=0.5; pz=0.7	20	0.55050505050505	0.651515151515151	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FBF7F7	0.601010101010101	0.215909090909091	( 0.04 ,  Inf )	px=0.5; pz=1.2	20	0.55050505050505	0.651515151515151	0.159090909090909	0.272727272727273	#FBF7F7	0
#C39696	0.601010101010101	0.329545454545455	( 1.23 ,  1.81 )	px=0.5; pz=1.7	20	0.55050505050505	0.651515151515151	0.272727272727273	0.386363636363636	#C39696	0
#FEFDFD	0.601010101010101	0.443181818181818	( 0.99 ,  1.02 )	px=0.5; pz=2.2	20	0.55050505050505	0.651515151515151	0.386363636363636	0.5	#FEFDFD	0
#FFFFFF	0.601010101010101	0.556818181818182	( 0.99 ,  1.01 )	px=0.5; pz=2.7	20	0.55050505050505	0.651515151515151	0.5	0.613636363636364	#FFFFFF	0
#FEFEFE	0.601010101010101	0.670454545454545	( 0.9 ,  1.12 )	px=0.5; pz=3.2	20	0.55050505050505	0.651515151515151	0.613636363636364	0.727272727272727	#FEFEFE	0
#F8F8FB	0.601010101010101	0.784090909090909	( 0 ,  3.6 )	px=0.5; pz=3.7	20	0.55050505050505	0.651515151515151	0.727272727272727	0.840909090909091	#F8F8FB	0
#FFFFFF	0.601010101010101	0.897727272727273	( 0 ,  Inf )	px=0.5; pz=4.2	20	0.55050505050505	0.651515151515151	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.702020202020202	0.102272727272727	( 0 ,  Inf )	px=1; pz=0.7	20	0.651515151515151	0.752525252525252	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FDFDFE	0.702020202020202	0.215909090909091	( 0 ,  Inf )	px=1; pz=1.2	20	0.651515151515151	0.752525252525252	0.159090909090909	0.272727272727273	#FDFDFE	0
#F4ECEC	0.702020202020202	0.329545454545455	( 0.48 ,  3.6 )	px=1; pz=1.7	20	0.651515151515151	0.752525252525252	0.272727272727273	0.386363636363636	#F4ECEC	0
#CFCFE6	0.702020202020202	0.443181818181818	( 0.5 ,  1.11 )	px=1; pz=2.2	20	0.651515151515151	0.752525252525252	0.386363636363636	0.5	#CFCFE6	0
#ADADD4	0.702020202020202	0.556818181818182	( 0.4 ,  0.92 )	px=1; pz=2.7	20	0.651515151515151	0.752525252525252	0.5	0.613636363636364	#ADADD4	0
#D8D8EA	0.702020202020202	0.670454545454545	( 0.09 ,  1.27 )	px=1; pz=3.2	20	0.651515151515151	0.752525252525252	0.613636363636364	0.727272727272727	#D8D8EA	0
#FCFCFD	0.702020202020202	0.784090909090909	( 0 ,  Inf )	px=1; pz=3.7	20	0.651515151515151	0.752525252525252	0.727272727272727	0.840909090909091	#FCFCFD	0
#FFFFFF	0.702020202020202	0.897727272727273	( 0 ,  Inf )	px=1; pz=4.2	20	0.651515151515151	0.752525252525252	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.803030303030303	0.102272727272727	( 0 ,  Inf )	px=1.5; pz=0.7	20	0.752525252525252	0.853535353535353	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FEFEFE	0.803030303030303	0.215909090909091	( 0 ,  Inf )	px=1.5; pz=1.2	20	0.752525252525252	0.853535353535353	0.159090909090909	0.272727272727273	#FEFEFE	0
#FAFAFC	0.803030303030303	0.329545454545455	( 0 ,  Inf )	px=1.5; pz=1.7	20	0.752525252525252	0.853535353535353	0.272727272727273	0.386363636363636	#FAFAFC	0
#F3F3F8	0.803030303030303	0.443181818181818	( 0 ,  3.68 )	px=1.5; pz=2.2	20	0.752525252525252	0.853535353535353	0.386363636363636	0.5	#F3F3F8	0
#F4F4F9	0.803030303030303	0.556818181818182	( 0 ,  2.93 )	px=1.5; pz=2.7	20	0.752525252525252	0.853535353535353	0.5	0.613636363636364	#F4F4F9	0
#FBFBFD	0.803030303030303	0.670454545454545	( 0 ,  Inf )	px=1.5; pz=3.2	20	0.752525252525252	0.853535353535353	0.613636363636364	0.727272727272727	#FBFBFD	0
#FFFFFF	0.803030303030303	0.784090909090909	( 0 ,  Inf )	px=1.5; pz=3.7	20	0.752525252525252	0.853535353535353	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.803030303030303	0.897727272727273	( 0 ,  Inf )	px=1.5; pz=4.2	20	0.752525252525252	0.853535353535353	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.904040404040404	0.102272727272727	( 0 ,  Inf )	px=2; pz=0.7	20	0.853535353535353	0.954545454545454	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.904040404040404	0.215909090909091	( 0 ,  Inf )	px=2; pz=1.2	20	0.853535353535353	0.954545454545454	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.904040404040404	0.329545454545455	( 0 ,  Inf )	px=2; pz=1.7	20	0.853535353535353	0.954545454545454	0.272727272727273	0.386363636363636	#FFFFFF	0
#FEFEFE	0.904040404040404	0.443181818181818	( 0 ,  Inf )	px=2; pz=2.2	20	0.853535353535353	0.954545454545454	0.386363636363636	0.5	#FEFEFE	0
#FEFEFE	0.904040404040404	0.556818181818182	( 0 ,  Inf )	px=2; pz=2.7	20	0.853535353535353	0.954545454545454	0.5	0.613636363636364	#FEFEFE	0
#FFFFFF	0.904040404040404	0.670454545454545	( 0 ,  Inf )	px=2; pz=3.2	20	0.853535353535353	0.954545454545454	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.904040404040404	0.784090909090909	( 0 ,  Inf )	px=2; pz=3.7	20	0.853535353535353	0.954545454545454	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.904040404040404	0.897727272727273	( 0 ,  Inf )	px=2; pz=4.2	20	0.853535353535353	0.954545454545454	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.095959595959596	0.102272727272727	( 0 ,  Inf )	px=-2; pz=0.7	21	0.0454545454545455	0.146464646464646	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.095959595959596	0.215909090909091	( 0 ,  Inf )	px=-2; pz=1.2	21	0.0454545454545455	0.146464646464646	0.159090909090909	0.272727272727273	#FFFFFF	0
#FFFFFF	0.095959595959596	0.329545454545455	( 0 ,  Inf )	px=-2; pz=1.7	21	0.0454545454545455	0.146464646464646	0.272727272727273	0.386363636363636	#FFFFFF	0
#FFFFFF	0.095959595959596	0.443181818181818	( 0 ,  Inf )	px=-2; pz=2.2	21	0.0454545454545455	0.146464646464646	0.386363636363636	0.5	#FFFFFF	0
#FFFFFF	0.095959595959596	0.556818181818182	( 0 ,  Inf )	px=-2; pz=2.7	21	0.0454545454545455	0.146464646464646	0.5	0.613636363636364	#FFFFFF	0
#FFFFFF	0.095959595959596	0.670454545454545	( 0 ,  Inf )	px=-2; pz=3.2	21	0.0454545454545455	0.146464646464646	0.613636363636364	0.727272727272727	#FFFFFF	0
#FFFFFF	0.095959595959596	0.784090909090909	( 0 ,  Inf )	px=-2; pz=3.7	21	0.0454545454545455	0.146464646464646	0.727272727272727	0.840909090909091	#FFFFFF	0
#FFFFFF	0.095959595959596	0.897727272727273	( 0 ,  Inf )	px=-2; pz=4.2	21	0.0454545454545455	0.146464646464646	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.196969696969697	0.102272727272727	( 0 ,  Inf )	px=-1.5; pz=0.7	21	0.146464646464646	0.247474747474747	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FFFFFF	0.196969696969697	0.215909090909091	( 0 ,  Inf )	px=-1.5; pz=1.2	21	0.146464646464646	0.247474747474747	0.159090909090909	0.272727272727273	#FFFFFF	0
#FEFEFE	0.196969696969697	0.329545454545455	( 0 ,  Inf )	px=-1.5; pz=1.7	21	0.146464646464646	0.247474747474747	0.272727272727273	0.386363636363636	#FEFEFE	0
#F5F5FA	0.196969696969697	0.443181818181818	( 0.02 ,  2.38 )	px=-1.5; pz=2.2	21	0.146464646464646	0.247474747474747	0.386363636363636	0.5	#F5F5FA	0
#F5F5FA	0.196969696969697	0.556818181818182	( 0 ,  1.68 )	px=-1.5; pz=2.7	21	0.146464646464646	0.247474747474747	0.5	0.613636363636364	#F5F5FA	0
#FCFCFD	0.196969696969697	0.670454545454545	( 0 ,  14.96 )	px=-1.5; pz=3.2	21	0.146464646464646	0.247474747474747	0.613636363636364	0.727272727272727	#FCFCFD	0
#FEFEFE	0.196969696969697	0.784090909090909	( 0 ,  Inf )	px=-1.5; pz=3.7	21	0.146464646464646	0.247474747474747	0.727272727272727	0.840909090909091	#FEFEFE	0
#FEFEFE	0.196969696969697	0.897727272727273	( 0 ,  Inf )	px=-1.5; pz=4.2	21	0.146464646464646	0.247474747474747	0.840909090909091	0.954545454545454	#FEFEFE	0
#FFFFFF	0.297979797979798	0.102272727272727	( 0 ,  Inf )	px=-1; pz=0.7	21	0.247474747474747	0.348484848484849	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FCFAFA	0.297979797979798	0.215909090909091	( 0 ,  Inf )	px=-1; pz=1.2	21	0.247474747474747	0.348484848484849	0.159090909090909	0.272727272727273	#FCFAFA	0
#C08F8F	0.297979797979798	0.329545454545455	( 1.36 ,  3.48 )	px=-1; pz=1.7	21	0.247474747474747	0.348484848484849	0.272727272727273	0.386363636363636	#C08F8F	0
#EDEDF5	0.297979797979798	0.443181818181818	( 0.83 ,  1.05 )	px=-1; pz=2.2	21	0.247474747474747	0.348484848484849	0.386363636363636	0.5	#EDEDF5	0
#BFBFDD	0.297979797979798	0.556818181818182	( 0.67 ,  0.9 )	px=-1; pz=2.7	21	0.247474747474747	0.348484848484849	0.5	0.613636363636364	#BFBFDD	0
#CCCCE4	0.297979797979798	0.670454545454545	( 0.35 ,  0.98 )	px=-1; pz=3.2	21	0.247474747474747	0.348484848484849	0.613636363636364	0.727272727272727	#CCCCE4	0
#FCFCFD	0.297979797979798	0.784090909090909	( 0 ,  6.86 )	px=-1; pz=3.7	21	0.247474747474747	0.348484848484849	0.727272727272727	0.840909090909091	#FCFCFD	0
#FEFEFE	0.297979797979798	0.897727272727273	( 0 ,  Inf )	px=-1; pz=4.2	21	0.247474747474747	0.348484848484849	0.840909090909091	0.954545454545454	#FEFEFE	0
#FFFFFF	0.398989898989899	0.102272727272727	( 0 ,  Inf )	px=-0.5; pz=0.7	21	0.348484848484849	0.44949494949495	0.0454545454545455	0.159090909090909	#FFFFFF	0
#F5EEEE	0.398989898989899	0.215909090909091	( 0.76 ,  Inf )	px=-0.5; pz=1.2	21	0.348484848484849	0.44949494949495	0.159090909090909	0.272727272727273	#F5EEEE	0
#BA8585	0.398989898989899	0.329545454545455	( 1.31 ,  1.96 )	px=-0.5; pz=1.7	21	0.348484848484849	0.44949494949495	0.272727272727273	0.386363636363636	#BA8585	0
#FEFEFE	0.398989898989899	0.443181818181818	( 1 ,  1.01 )	px=-0.5; pz=2.2	21	0.348484848484849	0.44949494949495	0.386363636363636	0.5	#FEFEFE	0
#FEFEFE	0.398989898989899	0.556818181818182	( 0.99 ,  1 )	px=-0.5; pz=2.7	21	0.348484848484849	0.44949494949495	0.5	0.613636363636364	#FEFEFE	0
#E6E6F2	0.398989898989899	0.670454545454545	( 0.81 ,  1.04 )	px=-0.5; pz=3.2	21	0.348484848484849	0.44949494949495	0.613636363636364	0.727272727272727	#E6E6F2	0
#FEFEFE	0.398989898989899	0.784090909090909	( 0.16 ,  5.14 )	px=-0.5; pz=3.7	21	0.348484848484849	0.44949494949495	0.727272727272727	0.840909090909091	#FEFEFE	0
#FEFEFE	0.398989898989899	0.897727272727273	( 0 ,  Inf )	px=-0.5; pz=4.2	21	0.348484848484849	0.44949494949495	0.840909090909091	0.954545454545454	#FEFEFE	0
#FFFFFF	0.5	0.102272727272727	( 0 ,  Inf )	px=0; pz=0.7	21	0.44949494949495	0.55050505050505	0.0454545454545455	0.159090909090909	#FFFFFF	0
#F6EFEF	0.5	0.215909090909091	( 1.04 ,  Inf )	px=0; pz=1.2	21	0.44949494949495	0.55050505050505	0.159090909090909	0.272727272727273	#F6EFEF	0
#9D5252	0.5	0.329545454545455	( 1.64 ,  2.9 )	px=0; pz=1.7	21	0.44949494949495	0.55050505050505	0.272727272727273	0.386363636363636	#9D5252	0
#FCFAFA	0.5	0.443181818181818	( 1 ,  1.03 )	px=0; pz=2.2	21	0.44949494949495	0.55050505050505	0.386363636363636	0.5	#FCFAFA	0
#FEFEFE	0.5	0.556818181818182	( 1 ,  1.01 )	px=0; pz=2.7	21	0.44949494949495	0.55050505050505	0.5	0.613636363636364	#FEFEFE	0
#FEFEFE	0.5	0.670454545454545	( 0.89 ,  1.12 )	px=0; pz=3.2	21	0.44949494949495	0.55050505050505	0.613636363636364	0.727272727272727	#FEFEFE	0
#F7F0F0	0.5	0.784090909090909	( 0.32 ,  10.62 )	px=0; pz=3.7	21	0.44949494949495	0.55050505050505	0.727272727272727	0.840909090909091	#F7F0F0	0
#FFFFFF	0.5	0.897727272727273	( 0 ,  Inf )	px=0; pz=4.2	21	0.44949494949495	0.55050505050505	0.840909090909091	0.954545454545454	#FFFFFF	0
#FFFFFF	0.601010101010101	0.102272727272727	( 0 ,  Inf )	px=0.5; pz=0.7	21	0.55050505050505	0.651515151515151	0.0454545454545455	0.159090909090909	#FFFFFF	0
#FDFBFB	0.601010101010101	0.215909090909091	( 0 ,  Inf )	px=0.5; pz=1.2	21	0.55050505050505	0.651515151515151	0.159090909090909	0.272727272727273	#FDFBFB	0
#B47A7A	0.601010101010101	0.329545454545455	( 1.62 ,  5.78 )	px=0.5; pz=1.7	21	0.55050505050505	0.651515151515151	0.272727272727273	0.386363636363636	#B47A7A	0
#DFC6C6	0.601010101010101	0.443181818181818	( 1.06 ,  1.35 )	px=0.5; pz=2.2	21	0.55050505050505	0.651515151515151	0.386363636363636	0.5	#DFC6C6	0
